Data,Tipus,Nom,Simbol,Preu (Euros),Tipus_cotitzacio
2017-11-07,crypto_moneda,RCRussiaCoin,RC,0.060211417,baixa
2017-11-07,crypto_moneda,RUSTBITSRustbits,RUSTBITS,0.014278309,baixa
2017-11-07,crypto_moneda,HBNHoboNickels,HBN,0.008420999,baixa
2017-11-07,crypto_moneda,CDNCanada eCoin,CDN,0.005148621,baixa
2017-11-07,crypto_moneda,EMVEthereum Movi...,EMV,0.074012168,baixa
2017-11-07,crypto_moneda,ITIiTicoin,ITI,15.125507725,normal
2017-11-07,crypto_moneda,DDFDigitalDevelo...,DDF,0.091837324,baixa
2017-11-07,crypto_moneda,STRCStarCredits,STRC,0.104440781,baixa
2017-11-07,crypto_moneda,E4ROWE4ROW,E4ROW,0.112216822,baixa
2017-11-07,crypto_moneda,TALKBTCtalkcoin,TALK,0.006977278,baixa
2017-11-07,crypto_moneda,MBIMonster Byte,MBI,0.025784742,baixa
2017-11-07,crypto_moneda,CFTCryptoForecast,CFT,0.008962288,baixa
2017-11-07,crypto_moneda,USCUltimate Secu...,USC,0.038021108,baixa
2017-11-07,crypto_moneda,ORBOrbitcoin,ORB,0.124483778,baixa
2017-11-07,crypto_moneda,BTSRBTSR,BTSR,0.116214034,baixa
2017-11-07,crypto_moneda,GCNGCoin,GCN,0.000002549,baixa
2017-11-07,crypto_moneda,VVersion,V,0.000783467,baixa
2017-11-07,crypto_moneda,SMCSmartCoin,SMC,0.014879931,baixa
2017-11-07,crypto_moneda,MZCMazaCoin,MZC,0.000240479,baixa
2017-11-07,crypto_moneda,AMBERAmberCoin,AMBER,0.007179518,baixa
2017-11-07,crypto_moneda,SHDWShadow Token,SHDW,0.044437552,baixa
2017-11-07,crypto_moneda,BUCKSSwagBucks,BUCKS,0.900732483,baixa
2017-11-07,crypto_moneda,GLCGlobalCoin,GLC,0.004192655,baixa
2017-11-07,crypto_moneda,ICNiCoin,ICN,0.009263099,baixa
2017-11-07,crypto_moneda,I0CI0Coin,I0C,0.012843086,baixa
2017-11-07,crypto_moneda,XCNCryptonite,XCN,0.000734182,baixa
2017-11-07,crypto_moneda,GOODGoodomy,GOOD,0.000601621,baixa
2017-11-07,crypto_moneda,FC2FuelCoin,FC2,0.002586632,baixa
2017-11-07,crypto_moneda,VALValorbit,VAL,0.000060332,baixa
2017-11-07,crypto_moneda,TROLLTrollcoin,TROLL,0.000461413,baixa
2017-11-07,crypto_moneda,NEWBNewbium,NEWB,0.005157118,baixa
2017-11-07,crypto_moneda,VLTVeltor,VLT,0.441088697,baixa
2017-11-07,crypto_moneda,RIYAEtheriya,RIYA,0.153987016,baixa
2017-11-07,crypto_moneda,AUAurumCoin,AU,0.808870515,baixa
2017-11-07,crypto_moneda,TAGTagCoin,TAG,0.040196462,baixa
2017-11-07,crypto_moneda,BTCSBitcoin Scrypt,BTCS,0.014285957,baixa
2017-11-07,crypto_moneda,FNCFinCoin,FNC,0.017844700,baixa
2017-11-07,crypto_moneda,8BIT8Bit,8BIT,0.196748866,baixa
2017-11-07,crypto_moneda,PIGGYPiggycoin,PIGGY,0.000446967,baixa
2017-11-07,crypto_moneda,STSStress,STS,0.000369640,baixa
2017-11-07,crypto_moneda,GAIAGAIA,GAIA,0.008541663,baixa
2017-11-07,crypto_moneda,PXCPhoenixcoin,PXC,0.003292772,baixa
2017-11-07,crypto_moneda,UNIUniverse,UNI,0.020331062,baixa
2017-11-07,crypto_moneda,OPALOpal,OPAL,0.012872827,baixa
2017-11-07,crypto_moneda,RBIESRubies,RBIES,0.018586530,baixa
2017-11-07,crypto_moneda,ELEElementrem,ELE,0.007398753,baixa
2017-11-07,crypto_moneda,VIDZPureVidz,VIDZ,0.001504053,baixa
2017-11-07,crypto_moneda,SLGSterlingcoin,SLG,0.043192672,baixa
2017-11-07,crypto_moneda,WAYWayGuide,WAY,0.001804864,baixa
2017-11-07,crypto_moneda,XGRGoldReserve,XGR,0.010406009,baixa
2017-11-07,crypto_moneda,WYVWyvern,WYV,0.105265036,baixa
2017-11-07,crypto_moneda,GUNGuncoin,GUN,0.000905831,baixa
2017-11-07,crypto_moneda,ICEiDice,ICE,0.112318791,baixa
2017-11-07,crypto_moneda,FRCFreicoin,FRC,0.006015363,baixa
2017-11-07,crypto_moneda,SPEXSproutsExtreme,SPEX,0.000060332,baixa
2017-11-07,crypto_moneda,FLYFlycoin,FLY,0.798447511,baixa
2017-11-07,crypto_moneda,TRKTruckcoin,TRK,0.001107221,baixa
2017-11-07,crypto_moneda,PRPrototanium,PR,0.812041774,baixa
2017-11-07,crypto_moneda,CNOCoin(O),CNO,0.001510002,baixa
2017-11-07,crypto_moneda,CAPBottlecaps,CAP,0.000781768,baixa
2017-11-07,crypto_moneda,HONEYHoney,HONEY,0.516587923,baixa
2017-11-07,crypto_moneda,NYANNyancoin,NYAN,0.000485206,baixa
2017-11-07,crypto_moneda,CASINOCasino,CASINO,0.150454615,baixa
2017-11-07,crypto_moneda,CCNCannacoin,CCN,0.031879982,baixa
2017-11-07,crypto_moneda,LOTLottoCoin,LOT,0.000010197,baixa
2017-11-07,crypto_moneda,CUBEDigiCube,CUBE,0.000060332,baixa
2017-11-07,crypto_moneda,FUNKThe Cypherfunks,FUNK,0.000003399,baixa
2017-11-07,crypto_moneda,SACSACoin,SAC,0.061354328,baixa
2017-11-07,crypto_moneda,CYPCypher,CYP,0.022662769,baixa
2017-11-07,crypto_moneda,XPTXPlatinumBAR,XPTX,0.391191516,baixa
2017-11-07,crypto_moneda,BTCRBitcurrency,BTCR,0.000839551,baixa
2017-11-07,crypto_moneda,KEDDarsek,KED,0.010345677,baixa
2017-11-07,crypto_moneda,FLTFlutterCoin,FLT,0.000428273,baixa
2017-11-07,crypto_moneda,FRNFrancs,FRN,0.035552591,baixa
2017-11-07,crypto_moneda,KAYIKayicoin,KAYI,0.000482657,baixa
2017-11-07,crypto_moneda,Q2CQubitCoin,Q2C,0.000541289,baixa
2017-11-07,crypto_moneda,VCVirtualCoin,VC,0.013052973,baixa
2017-11-07,crypto_moneda,UNICUniCoin,UNIC,0.044211519,baixa
2017-11-07,crypto_moneda,KUSHKushCoin,KUSH,0.024000272,baixa
2017-11-07,crypto_moneda,XRARatecoin,XRA,0.001133563,baixa
2017-11-07,crypto_moneda,BIGUPBigUp,BIGUP,0.000060332,baixa
2017-11-07,crypto_moneda,XRERevolverCoin,XRE,0.005654221,baixa
2017-11-07,crypto_moneda,ECAElectra,ECA,0.000005948,baixa
2017-11-07,crypto_moneda,BITSILVERbitSilver,BITSILVER,14.156795433,normal
2017-11-07,crypto_moneda,MADSatoshiMadness,MAD,0.000061182,baixa
2017-11-07,crypto_moneda,ZURZurcoin,ZUR,0.001372342,baixa
2017-11-07,crypto_moneda,XPYPayCoin,XPY,0.009950545,baixa
2017-11-07,crypto_moneda,MNMMineum,MNM,0.012361279,baixa
2017-11-07,crypto_moneda,JJoincoin,J,0.047336891,baixa
2017-11-07,crypto_moneda,BXTBitTokens,BXT,0.206894852,baixa
2017-11-07,crypto_moneda,YACYacoin,YAC,0.000962764,baixa
2017-11-07,crypto_moneda,OHMOHM,OHM,0.003909689,baixa
2017-11-07,crypto_moneda,PIEPIECoin,PIE,0.005413742,baixa
2017-11-07,crypto_moneda,GRTGrantcoin,GRT,0.002646964,baixa
2017-11-07,crypto_moneda,TGCTigercoin,TGC,0.002586632,baixa
2017-11-07,crypto_moneda,UNITUniversal Cur...,UNIT,0.008487279,baixa
2017-11-07,crypto_moneda,DLCDollarcoin,DLC,0.012090209,baixa
2017-11-07,crypto_moneda,EVILEvil Coin,EVIL,0.005112931,baixa
2017-11-07,crypto_moneda,BTGBitgem,BTG,1.792967489,normal
2017-11-07,crypto_moneda,EMDEmerald Crypto,EMD,0.005478323,baixa
2017-11-07,crypto_moneda,CHESSChessCoin,CHESS,0.001900036,baixa
2017-11-07,crypto_moneda,EVOEvotion,EVO,0.031603814,baixa
2017-11-07,crypto_moneda,BITGOLDbitGold,BITGOLD,1092.792440703,molt_alta
2017-11-07,crypto_moneda,BSTYGlobalBoost-Y,BSTY,0.007497323,baixa
2017-11-07,crypto_moneda,BERNBERNcash,BERN,0.001366394,baixa
2017-11-07,crypto_moneda,BLCBlakecoin,BLC,0.006426641,baixa
2017-11-07,crypto_moneda,SWINGSwing,SWING,0.034180248,baixa
2017-11-07,crypto_moneda,GTCGlobal Tour Coin,GTC,0.003007257,baixa
2017-11-07,crypto_moneda,ACOINAcoin,ACOIN,0.072633028,baixa
2017-11-07,crypto_moneda,SMOKESmoke,SMOKE,0.006507367,baixa
2017-11-07,crypto_moneda,URCUnrealcoin,URC,0.012210873,baixa
2017-11-07,crypto_moneda,UNITSGameUnits,UNITS,0.024353767,baixa
2017-11-07,crypto_moneda,BITZBitz,BITZ,0.042226509,baixa
2017-11-07,crypto_moneda,SPACESpaceCoin,SPACE,0.004048198,baixa
2017-11-07,crypto_moneda,GBGoldBlocks,GB,0.005560748,baixa
2017-11-07,crypto_moneda,DVCDevcoin,DVC,0.000005098,baixa
2017-11-07,crypto_moneda,HMPHempCoin,HMP,0.000060332,baixa
2017-11-07,crypto_moneda,888OctoCoin,888,0.001622168,baixa
2017-11-07,crypto_moneda,SLMSlimcoin,SLM,0.005413742,baixa
2017-11-07,crypto_moneda,FRKFranko,FRK,0.086858653,baixa
2017-11-07,crypto_moneda,LTBCLTBcoin,LTBC,0.000160602,baixa
2017-11-07,crypto_moneda,FUNCFUNCoin,FUNC,0.013535630,baixa
2017-11-07,crypto_moneda,PXPX,PX,0.000839551,baixa
2017-11-07,crypto_moneda,TTCTittieCoin,TTC,0.000062032,baixa
2017-11-07,crypto_moneda,GAPGapcoin,GAP,0.006496321,baixa
2017-11-07,crypto_moneda,WMCWMCoin,WMC,0.006676467,baixa
2017-11-07,crypto_moneda,DRMDreamcoin,DRM,0.031278360,baixa
2017-11-07,crypto_moneda,DASDAS,DAS,0.028763957,baixa
2017-11-07,crypto_moneda,ADCNAsiadigicoin,ADCN,0.003007257,baixa
2017-11-07,crypto_moneda,RBXRipto Bux,RBX,0.000194592,baixa
2017-11-07,crypto_moneda,XLCLeviarCoin,XLC,0.007798984,baixa
2017-11-07,crypto_moneda,LEALeaCoin,LEA,0.000238779,baixa
2017-11-07,crypto_moneda,020020LondonCoin,020,0.000000467,baixa
2017-11-07,crypto_moneda,CACHCacheCoin,CACH,0.017424925,baixa
2017-11-07,crypto_moneda,QCNQuazarCoin,QCN,0.012029877,baixa
2017-11-07,crypto_moneda,HALHalcyon,HAL,0.013895073,baixa
2017-11-07,crypto_moneda,GPGoldPieces,GP,0.059071056,baixa
2017-11-07,crypto_moneda,PHSPhilosopher S...,PHS,0.011669584,baixa
2017-11-07,crypto_moneda,CATCatcoin,CAT,0.011368773,baixa
2017-11-07,crypto_moneda,KURTKurrent,KURT,0.006911847,baixa
2017-11-07,crypto_moneda,MTMMTMGaming,MTM,0.022819123,baixa
2017-11-07,crypto_moneda,TORTorcoin,TOR,0.213982597,baixa
2017-11-07,crypto_moneda,ISLIslaCoin,ISL,0.044571812,baixa
2017-11-07,crypto_moneda,STVSativacoin,STV,0.009503577,baixa
2017-11-07,crypto_moneda,ARIAricoin,ARI,0.000477558,baixa
2017-11-07,crypto_moneda,DRXNEDROXNE,DRXNE,0.001082578,baixa
2017-11-07,crypto_moneda,4CHNChanCoin,4CHN,0.009865570,baixa
2017-11-07,crypto_moneda,CAGECageCoin,CAGE,0.000000654,baixa
2017-11-07,crypto_moneda,SRCSecureCoin,SRC,0.008058157,baixa
2017-11-07,crypto_moneda,DUOParallelCoin,DUO,0.216008396,baixa
2017-11-07,crypto_moneda,ARGArgentum,ARG,0.007721657,baixa
2017-11-07,crypto_moneda,BUMBABumbaCoin,BUMBA,0.002899339,baixa
2017-11-07,crypto_moneda,SLINGSling,SLING,0.060271749,baixa
2017-11-07,crypto_moneda,BASBitAsean,BAS,0.012935708,baixa
2017-11-07,crypto_moneda,IMSIndependent M...,IMS,0.012035825,baixa
2017-11-07,crypto_moneda,FLAXFlaxscript,FLAX,0.011429106,baixa
2017-11-07,crypto_moneda,FIREFirecoin,FIRE,0.643077106,baixa
2017-11-07,crypto_moneda,CONPayCon,CON,0.002713244,baixa
2017-11-07,crypto_moneda,BCFBitcoinFast,BCF,0.014499244,baixa
2017-11-07,crypto_moneda,PASLPascal Lite,PASL,0.015398277,baixa
2017-11-07,crypto_moneda,C2Coin2.1,C2,0.000601621,baixa
2017-11-07,crypto_moneda,COXSTCoExistCoin,COXST,0.002161758,baixa
2017-11-07,crypto_moneda,EUCEurocoin,EUC,0.004741592,baixa
2017-11-07,crypto_moneda,$$$Money,$$$,0.001263575,baixa
2017-11-07,crypto_moneda,BITEURbitEUR,BITEUR,1.019697150,normal
2017-11-07,crypto_moneda,CRXChronos,CRX,0.000755426,baixa
2017-11-07,crypto_moneda,SPTSpots,SPT,0.002378444,baixa
2017-11-07,crypto_moneda,BVCBeaverCoin,BVC,0.017083326,baixa
2017-11-07,crypto_moneda,GPUGPU Coin,GPU,0.001288217,baixa
2017-11-07,crypto_moneda,ACPAnarchistsPrime,ACP,0.011367924,baixa
2017-11-07,crypto_moneda,EMPEMoneyPower,EMP,0.005413742,baixa
2017-11-07,crypto_moneda,DBTCDebitcoin,DBTC,0.002766778,baixa
2017-11-07,crypto_moneda,BTQBitQuark,BTQ,0.005593889,baixa
2017-11-07,crypto_moneda,KICKibiCoin,KIC,0.003380296,baixa
2017-11-07,crypto_moneda,CPNCompuCoin,CPN,0.002526300,baixa
2017-11-07,crypto_moneda,MEOWKittehcoin,MEOW,0.000001699,baixa
2017-11-07,crypto_moneda,XTCTileCoin,XTC,0.000487755,baixa
2017-11-07,crypto_moneda,MARSMarscoin,MARS,0.001702894,baixa
2017-11-07,crypto_moneda,RBTRimbit,RBT,0.000399381,baixa
2017-11-07,crypto_moneda,ARCOAquariusCoin,ARCO,0.031760167,baixa
2017-11-07,crypto_moneda,VEC2Vector,VEC2,0.002771877,baixa
2017-11-07,crypto_moneda,NEVANevaCoin,NEVA,0.018851651,baixa
2017-11-07,crypto_moneda,ICOBICOBID,ICOB,0.000418926,baixa
2017-11-07,crypto_moneda,SCRTSecretCoin,SCRT,0.010490134,baixa
2017-11-07,crypto_moneda,ALLAllion,ALL,0.007154875,baixa
2017-11-07,crypto_moneda,PONZIPonziCoin,PONZI,0.050890536,baixa
2017-11-07,crypto_moneda,QTLQuatloo,QTL,0.005599837,baixa
2017-11-07,crypto_moneda,DIBCDIBCOIN,DIBC,0.008519570,baixa
2017-11-07,crypto_moneda,XCRECreatio,XCRE,0.002045343,baixa
2017-11-07,crypto_moneda,JWLJewels,JWL,0.002043643,baixa
2017-11-07,crypto_moneda,NRONeuro,NRO,0.001263575,baixa
2017-11-07,crypto_moneda,UROUro,URO,0.033865842,baixa
2017-11-07,crypto_moneda,BLRYBillaryCoin,BLRY,0.004511310,baixa
2017-11-07,crypto_moneda,MARMarijuanacoin,MAR,0.028543872,baixa
2017-11-07,crypto_moneda,611SixEleven,611,0.092223959,baixa
2017-11-07,crypto_moneda,MSTMustangCoin,MST,0.061715471,baixa
2017-11-07,crypto_moneda,TIXTickets,TIX,0.000000578,baixa
2017-11-07,crypto_moneda,300300 Token,300,128.371373709,alta
2017-11-07,crypto_moneda,BSTARBlackstar,BSTAR,0.000060332,baixa
2017-11-07,crypto_moneda,TSETattoocoin (S...,TSE,0.000421475,baixa
2017-11-07,crypto_moneda,ZYDZayedcoin,ZYD,0.006015363,baixa
2017-11-07,crypto_moneda,GPLGold Pressed ...,GPL,0.146107306,baixa
2017-11-07,crypto_moneda,ZMCZetaMicron,ZMC,0.000060332,baixa
2017-11-07,crypto_moneda,JINJin Coin,JIN,0.003662412,baixa
2017-11-07,crypto_moneda,XBTC21Bitcoin 21,XBTC21,0.044894716,baixa
2017-11-07,crypto_moneda,REDRedCoin,RED,0.000480107,baixa
2017-11-07,crypto_moneda,GCCGuccioneCoin,GCC,0.001744532,baixa
2017-11-07,crypto_moneda,LTCRLitecred,LTCR,0.001157356,baixa
2017-11-07,crypto_moneda,CREVACrevaCoin,CREVA,0.000949168,baixa
2017-11-07,crypto_moneda,JIOJIO Token,JIO,0.018028246,baixa
2017-11-07,crypto_moneda,PLACOPlayerCoin,PLACO,0.000962764,baixa
2017-11-07,crypto_moneda,GBCGBCGoldCoin,GBC,0.002974117,baixa
2017-11-07,crypto_moneda,SOONSoonCoin,SOON,0.002705596,baixa
2017-11-07,crypto_moneda,UETUseless Ether...,UET,0.008387009,baixa
2017-11-07,crypto_moneda,BTPLBitcoin Planet,BTPL,0.006136028,baixa
2017-11-07,crypto_moneda,MNDMindCoin,MND,0.002586632,baixa
2017-11-07,crypto_moneda,HXXHexx,HXX,0.021757788,baixa
2017-11-07,crypto_moneda,WARPWARP,WARP,0.028769056,baixa
2017-11-07,crypto_moneda,BIPBipCoin,BIP,0.019248483,baixa
2017-11-07,crypto_moneda,PHOPhoton,PHO,0.000001699,baixa
2017-11-07,crypto_moneda,DRSDigital Rupees,DRS,0.000060332,baixa
2017-11-07,crypto_moneda,BSCBowsCoin,BSC,0.005533557,baixa
2017-11-07,crypto_moneda,GLTGlobalToken,GLT,0.001207491,baixa
2017-11-07,crypto_moneda,VPRCVapersCoin,VPRC,0.000039088,baixa
2017-11-07,crypto_moneda,WBBWild Beast Block,WBB,0.195668836,baixa
2017-11-07,crypto_moneda,SHShilling,SH,0.000781768,baixa
2017-11-07,crypto_moneda,ATXArtex Coin,ATX,0.001563536,baixa
2017-11-07,crypto_moneda,ARBARbit,ARB,0.003827263,baixa
2017-11-07,crypto_moneda,MTLMC3Metal Music Coin,MTLMC3,0.000361143,baixa
2017-11-07,crypto_moneda,PULSEPulse,PULSE,0.002010503,baixa
2017-11-07,crypto_moneda,POPPopularCoin,POP,0.000008497,baixa
2017-11-07,crypto_moneda,CMTComet,CMT,0.031940314,baixa
2017-11-07,crypto_moneda,SOILSOILcoin,SOIL,0.004839313,baixa
2017-11-07,crypto_moneda,ERYEryllium,ERY,0.005495318,baixa
2017-11-07,crypto_moneda,WORMHealthyWormCoin,WORM,0.000240479,baixa
2017-11-07,crypto_moneda,FLVRFlavorCoin,FLVR,0.001273772,baixa
2017-11-07,crypto_moneda,ASAFE2AllSafe,ASAFE2,0.003309767,baixa
2017-11-07,crypto_moneda,G3NG3N,G3N,0.003489064,baixa
2017-11-07,crypto_moneda,SFCSolarflarecoin,SFC,0.001871994,baixa
2017-11-07,crypto_moneda,MCRNMACRON,MCRN,0.000064581,baixa
2017-11-07,crypto_moneda,JOBSJobsCoin,JOBS,0.000244727,baixa
2017-11-07,crypto_moneda,STEPSSteps,STEPS,0.001383389,baixa
2017-11-07,crypto_moneda,CXTCoinonat,CXT,0.002982614,baixa
2017-11-07,crypto_moneda,CABCabbage,CAB,0.002405636,baixa
2017-11-07,crypto_moneda,HKGHacker Gold,HKG,0.001549090,baixa
2017-11-07,crypto_moneda,PLNCPLNcoin,PLNC,0.001443721,baixa
2017-11-07,crypto_moneda,BENJIBenjiRolls,BENJI,0.001218538,baixa
2017-11-07,crypto_moneda,VLTCVault Coin,VLTC,0.000771571,baixa
2017-11-07,crypto_moneda,CRTCRTCoin,CRT,0.288725549,baixa
2017-11-07,crypto_moneda,COALBitCoal,COAL,0.004948930,baixa
2017-11-07,crypto_moneda,PSBPesobit,PSB,0.000661953,baixa
2017-11-07,crypto_moneda,IBANKiBank,IBANK,0.004872453,baixa
2017-11-07,crypto_moneda,ORLYOrlycoin,ORLY,0.000601621,baixa
2017-11-07,crypto_moneda,GBTGameBet Coin,GBT,0.001029894,baixa
2017-11-07,crypto_moneda,EGOEGO,EGO,0.000362842,baixa
2017-11-07,crypto_moneda,SLEVINSlevin,SLEVIN,0.000300811,baixa
2017-11-07,crypto_moneda,IMPSImpulseCoin,IMPS,0.001031594,baixa
2017-11-07,crypto_moneda,XBTSBeatcoin,XBTS,0.013594263,baixa
2017-11-07,crypto_moneda,BIOSBiosCrypto,BIOS,0.000962764,baixa
2017-11-07,crypto_moneda,BLZBlazeCoin,BLZ,0.000029741,baixa
2017-11-07,crypto_moneda,ICONIconic,ICON,0.030797403,baixa
2017-11-07,crypto_moneda,RIDERide My Car,RIDE,0.000180146,baixa
2017-11-07,crypto_moneda,ZNEZonecoin,ZNE,0.007037610,baixa
2017-11-07,crypto_moneda,KNCKingN Coin,KNC,9.041314730,normal
2017-11-07,crypto_moneda,DLISKDAPPSTER,DLISK,0.000180146,baixa
2017-11-07,crypto_moneda,PRXPrinterium,PRX,0.001504053,baixa
2017-11-07,crypto_moneda,LIRLetItRide,LIR,0.000480957,baixa
2017-11-07,crypto_moneda,PEXPosEx,PEX,0.007097942,baixa
2017-11-07,crypto_moneda,FUZZFuzzBalls,FUZZ,0.003591883,baixa
2017-11-07,crypto_moneda,CESCCryptoEscudo,CESC,0.000120664,baixa
2017-11-07,crypto_moneda,BOATDoubloon,BOAT,0.000901582,baixa
2017-11-07,crypto_moneda,NDAONeuroDAO,NDAO,0.096241566,baixa
2017-11-07,crypto_moneda,BQCBBQCoin,BQC,0.000324604,baixa
2017-11-07,crypto_moneda,OFFCthulhu Offer...,OFF,0.006195510,baixa
2017-11-07,crypto_moneda,MILOMiloCoin,MILO,0.001504903,baixa
2017-11-07,crypto_moneda,OS76OsmiumCoin,OS76,0.017443619,baixa
2017-11-07,crypto_moneda,SONGSongCoin,SONG,0.000476708,baixa
2017-11-07,crypto_moneda,VIPVIP Tokens,VIP,0.000180146,baixa
2017-11-07,crypto_moneda,DPAYDPAY,DPAY,0.000182696,baixa
2017-11-07,crypto_moneda,TAGRTAGRcoin,TAGR,0.000361143,baixa
2017-11-07,crypto_moneda,DOLLARDollar Online,DOLLAR,0.018045241,baixa
2017-11-07,crypto_moneda,HVCOHigh Voltage,HVCO,0.009082952,baixa
2017-11-07,crypto_moneda,BNXBnrtxCoin,BNX,0.000541289,baixa
2017-11-07,crypto_moneda,BIOBBioBar,BIOB,0.014476301,baixa
2017-11-07,crypto_moneda,RSGPRSGPcoin,RSGP,7.341819480,normal
2017-11-07,crypto_moneda,DESDestiny,DES,0.007821077,baixa
2017-11-07,crypto_moneda,SOCCSocialCoin,SOCC,0.008774494,baixa
2017-11-07,crypto_moneda,XOCXonecoin,XOC,0.027927805,baixa
2017-11-07,crypto_moneda,ALTCAntilitecoin,ALTC,0.000361143,baixa
2017-11-07,crypto_moneda,SCSSpeedcash,SCS,0.042285991,baixa
2017-11-07,crypto_moneda,TRADETradecoin,TRADE,0.001504053,baixa
2017-11-07,crypto_moneda,KRONEKronecoin,KRONE,0.003404939,baixa
2017-11-07,crypto_moneda,MGMMagnum,MGM,0.002646964,baixa
2017-11-07,crypto_moneda,ELSElysium,ELS,0.002346153,baixa
2017-11-07,crypto_moneda,LUNALuna Coin,LUNA,0.005287979,baixa
2017-11-07,crypto_moneda,CNCCHNCoin,CNC,0.000186095,baixa
2017-11-07,crypto_moneda,QBKQibuck Asset,QBK,0.005015210,baixa
2017-11-07,crypto_moneda,ARGUSArgus,ARGUS,0.007058004,baixa
2017-11-07,crypto_moneda,SDPSydPak,SDP,0.048121208,baixa
2017-11-07,crypto_moneda,LCPLitecoin Plus,LCP,0.011429106,baixa
2017-11-07,crypto_moneda,SLFISelfiecoin,SLFI,0.000060332,baixa
2017-11-07,crypto_moneda,P7CP7Coin,P7C,0.000180146,baixa
2017-11-07,crypto_moneda,XRCRawcoin,XRC,0.008669125,baixa
2017-11-07,crypto_moneda,SANDGSave and Gain,SANDG,0.001985010,baixa
2017-11-07,crypto_moneda,REVRevenu,REV,0.005052599,baixa
2017-11-07,crypto_moneda,LVPSLevoPlus,LVPS,0.004571642,baixa
2017-11-07,crypto_moneda,GEERTGeertCoin,GEERT,0.001086827,baixa
2017-11-07,crypto_moneda,JSJavaScript Token,JS,0.000656005,baixa
2017-11-07,crypto_moneda,NODCNodeCoin,NODC,0.003099030,baixa
2017-11-07,crypto_moneda,VTAVirtacoin,VTA,0.000000850,baixa
2017-11-07,crypto_moneda,CONXConcoin,CONX,0.006135178,baixa
2017-11-07,crypto_moneda,VOLTBitvolt,VOLT,0.000300811,baixa
2017-11-07,crypto_moneda,OCEANBurstOcean,OCEAN,0.021409391,baixa
2017-11-07,crypto_moneda,FRAZFrazcoin,FRAZ,0.000496253,baixa
2017-11-07,crypto_moneda,BBCBigBoobsCoin,BBC,0.030075967,baixa
2017-11-07,crypto_moneda,CCM100CCMiner,CCM100,0.001253378,baixa
2017-11-07,crypto_moneda,WBCWalletBuilder...,WBC,0.217025543,baixa
2017-11-07,crypto_moneda,NANOXProject-X,NANOX,51214.119409225,molt_alta
2017-11-07,crypto_moneda,LBTCLiteBitcoin,LBTC,0.001150558,baixa
2017-11-07,crypto_moneda,PWRPowercoin,PWR,0.000060332,baixa
2017-11-07,crypto_moneda,XNGEnigma,XNG,0.177004980,baixa
2017-11-07,crypto_moneda,LEXLex4All,LEX,0.002307065,baixa
2017-11-07,crypto_moneda,PIZZAPizzaCoin,PIZZA,0.001577981,baixa
2017-11-07,crypto_moneda,CFCalifornium,CF,0.018767526,baixa
2017-11-07,crypto_moneda,TOKENSwapToken,TOKEN,0.000000110,baixa
2017-11-07,crypto_moneda,GSRGeyserCoin,GSR,0.032481603,baixa
2017-11-07,crypto_moneda,MNCMantraCoin,MNC,0.000302510,baixa
2017-11-07,crypto_moneda,SOJSojourn,SOJ,0.002796519,baixa
2017-11-07,crypto_moneda,MUGMikeTheMug,MUG,0.001093625,baixa
2017-11-07,crypto_moneda,DGCSDigital Credits,DGCS,0.000180146,baixa
2017-11-07,crypto_moneda,ULAUlatech,ULA,0.005403545,baixa
2017-11-07,crypto_moneda,ABNAbncoin,ABN,0.007459085,baixa
2017-11-07,crypto_moneda,EBTEbittree Coin,EBT,0.000304210,baixa
2017-11-07,crypto_moneda,FDCFuture Digita...,FDC,0.000050985,baixa
2017-11-07,crypto_moneda,ENVEnviron,ENV,0.000000850,baixa
2017-11-07,crypto_moneda,APWAppleCoin,APW,0.000060332,baixa
2017-11-07,crypto_moneda,RCNRipio Credit ...,RCN,0.124237352,baixa
2017-11-07,crypto_moneda,BTGBitcoin Gold ...,BTG,128.541323234,alta
2017-11-07,crypto_moneda,YOYOWYOYOW,YOYOW,0.078871875,baixa
2017-11-07,crypto_moneda,RECRegalcoin,REC,57.587396546,normal
2017-11-07,crypto_moneda,FRSTFirstCoin,FRST,13.757414049,normal
2017-11-07,crypto_moneda,FRGCFargocoin,FRGC,6.891453239,normal
2017-11-07,crypto_moneda,ETNElectroneum,ETN,0.040548257,baixa
2017-11-07,crypto_moneda,BT2BT2 [CST],BT2,830.755765581,alta
2017-11-07,crypto_moneda,SICSwisscoin,SIC,0.007217756,baixa
2017-11-07,crypto_moneda,BT1BT1 [CST],BT1,5207.678319813,molt_alta
2017-11-07,crypto_moneda,THSTechShares,THS,0.799943917,baixa
2017-11-07,crypto_moneda,B2XSegWit2x [Fut...,B2X,1135.976615005,molt_alta
2017-11-07,crypto_moneda,XTZTezos (Pre-La...,XTZ,1.470063391,normal
2017-11-07,crypto_moneda,XINInfinity Econ...,XIN,0.060253055,baixa
2017-11-07,crypto_moneda,CLUBClubCoin,CLUB,1.308611343,normal
2017-11-07,crypto_moneda,LLTLLToken,LLT,0.289163169,baixa
2017-11-07,crypto_moneda,ICXICON,ICX,1.079179484,normal
2017-11-07,crypto_moneda,ENJEnjin Coin,ENJ,0.015893680,baixa
2017-11-07,crypto_moneda,HIGHHigh Gain,HIGH,0.002526300,baixa
2017-11-07,crypto_moneda,MENPeopleCoin,MEN,0.000120664,baixa
2017-11-07,crypto_moneda,NULSNuls,NULS,0.150798763,baixa
